rsi_length,rsi_overbought,rsi_oversold,sl_multiplier,tp_multiplier,total_pnl,max_drawdown,total_trades,profitable_trades,profitable_pct,profit_factor,final_equity
4,60.0,40.0,0.9,2.2,-38.1138,38.19,77,16,20.78,0.0949,61.89
4,60.0,40.0,0.9,2.3,-40.3173,40.45,82,17,20.73,0.1022,59.68
4,60.0,40.0,0.9,2.4,-42.113,42.29,89,19,21.35,0.1102,57.89
4,60.0,40.0,0.9,2.5,-41.5928,41.83,92,20,21.74,0.1239,58.41
4,60.0,40.0,1.0,1.0,-6.8533,6.85,13,2,15.38,0.0939,93.15
4,60.0,40.0,1.0,1.1,-7.6186,7.65,16,4,25.0,0.1112,92.38
4,60.0,40.0,1.0,1.2,-9.4693,9.55,22,4,18.18,0.1158,90.53
4,60.0,40.0,1.0,1.3,-10.995,11.0,27,4,14.81,0.1219,89.0
4,60.0,40.0,1.0,1.4,-10.2744,10.35,27,8,29.63,0.1553,89.73
4,60.0,40.0,1.0,1.5,-13.9529,13.95,34,9,26.47,0.1448,86.05
4,60.0,40.0,1.0,1.6,-17.7665,17.82,42,12,28.57,0.1399,82.23
4,60.0,40.0,1.0,1.7,-22.7827,22.9,48,12,25.0,0.085,77.22
4,60.0,40.0,1.0,1.8,-27.3607,27.55,57,14,24.56,0.0886,72.64
4,60.0,40.0,1.0,1.9,-29.3793,29.64,59,14,23.73,0.0992,70.62
4,60.0,40.0,1.0,2.0,-34.3719,34.71,65,13,20.0,0.0863,65.63
4,60.0,40.0,1.0,2.1,-35.0237,35.3,71,16,22.54,0.0978,64.98
4,60.0,40.0,1.0,2.2,-36.6241,36.99,76,18,23.68,0.108,63.38
4,60.0,40.0,1.0,2.3,-38.8368,39.3,81,19,23.46,0.116,61.16
4,60.0,40.0,1.0,2.4,-40.6143,41.17,88,21,23.86,0.1248,59.39
4,60.0,40.0,1.0,2.5,-40.0241,40.67,91,22,24.18,0.1403,59.98
4,60.0,40.0,1.1,1.0,-7.2329,7.23,13,2,15.38,0.0894,92.77
4,60.0,40.0,1.1,1.1,-8.0367,8.07,16,4,25.0,0.1061,91.96
4,60.0,40.0,1.1,1.2,-9.9582,10.04,22,4,18.18,0.1108,90.04
4,60.0,40.0,1.1,1.3,-11.5462,11.55,27,4,14.81,0.1168,88.45
4,60.0,40.0,1.1,1.4,-10.8256,10.91,27,8,29.63,0.1485,89.17
4,60.0,40.0,1.1,1.5,-15.4468,15.45,34,9,26.47,0.1327,84.55
4,60.0,40.0,1.1,1.6,-21.6727,21.72,42,11,26.19,0.0694,78.33
4,60.0,40.0,1.1,1.7,-23.7941,23.92,48,12,25.0,0.0816,76.21
4,60.0,40.0,1.1,1.8,-28.4186,28.61,56,14,25.0,0.0856,71.58
4,60.0,40.0,1.1,1.9,-33.1764,33.44,59,12,20.34,0.0762,66.82
4,60.0,40.0,1.1,2.0,-35.8075,36.14,65,13,20.0,0.0831,64.19
4,60.0,40.0,1.1,2.1,-36.4789,36.76,71,16,22.54,0.0943,63.52
4,60.0,40.0,1.1,2.2,-38.1354,38.5,76,18,23.68,0.1041,61.86
4,60.0,40.0,1.1,2.3,-40.4272,40.89,81,19,23.46,0.112,59.57
4,60.0,40.0,1.1,2.4,-42.2563,42.81,88,21,23.86,0.1206,57.74
4,60.0,40.0,1.1,2.5,-41.6662,42.31,91,22,24.18,0.1355,58.33
4,60.0,40.0,1.2,1.0,-7.6126,7.61,13,2,15.38,0.0853,92.39
4,60.0,40.0,1.2,1.1,-8.4547,8.48,16,4,25.0,0.1014,91.55
4,60.0,40.0,1.2,1.2,-10.447,10.53,22,4,18.18,0.1061,89.55
4,60.0,40.0,1.2,1.3,-12.0974,12.1,27,4,14.81,0.1121,87.9
4,60.0,40.0,1.2,1.4,-12.181,12.26,27,8,29.63,0.1342,87.82
4,60.0,40.0,1.2,1.5,-19.2477,19.25,34,8,23.53,0.0588,80.75
4,60.0,40.0,1.2,1.6,-21.0049,21.05,41,11,26.83,0.0714,79.0
4,60.0,40.0,1.2,1.7,-23.1707,23.29,47,12,25.53,0.0836,76.83
4,60.0,40.0,1.2,1.8,-30.4641,30.66,55,12,21.82,0.0686,69.54
4,60.0,40.0,1.2,1.9,-32.8421,33.11,58,12,20.69,0.0769,67.16
4,60.0,40.0,1.2,2.0,-35.5288,35.87,64,13,20.31,0.0837,64.47
4,60.0,40.0,1.2,2.1,-36.1935,36.47,70,17,24.29,0.0951,63.81
4,60.0,40.0,1.2,2.2,-37.8796,38.25,75,19,25.33,0.1054,62.12
4,60.0,40.0,1.2,2.3,-40.224,40.68,80,20,25.0,0.1136,59.78
4,60.0,40.0,1.2,2.4,-42.0783,42.63,87,22,25.29,0.1226,57.92
4,60.0,40.0,1.2,2.5,-42.4262,43.07,90,22,24.44,0.1336,57.57
4,60.0,40.0,1.3,1.0,-5.2528,5.31,12,3,25.0,0.1276,94.75
4,60.0,40.0,1.3,1.1,-6.0725,6.1,15,5,33.33,0.1501,93.93
4,60.0,40.0,1.3,1.2,-8.0749,8.15,21,5,23.81,0.1496,91.93
4,60.0,40.0,1.3,1.3,-10.531,10.53,26,5,19.23,0.1437,89.47
4,60.0,40.0,1.3,1.4,-12.8612,12.94,26,8,30.77,0.0816,87.14
4,60.0,40.0,1.3,1.5,-17.0393,17.04,33,9,27.27,0.084,82.96
4,60.0,40.0,1.3,1.6,-18.7884,18.84,40,12,30.0,0.0979,81.21
4,60.0,40.0,1.3,1.7,-21.9071,22.03,46,13,28.26,0.106,78.09
4,60.0,40.0,1.3,1.8,-28.4486,28.64,54,13,24.07,0.0893,71.55
4,60.0,40.0,1.3,1.9,-32.1956,32.46,58,13,22.41,0.094,67.8
4,60.0,40.0,1.3,2.0,-34.9035,35.24,64,14,21.88,0.1008,65.1
4,60.0,40.0,1.3,2.1,-35.5271,35.8,70,18,25.71,0.1131,64.47
4,60.0,40.0,1.3,2.2,-37.2083,37.58,75,20,26.67,0.1237,62.79
4,60.0,40.0,1.3,2.3,-39.571,40.03,80,21,26.25,0.1318,60.43
4,60.0,40.0,1.3,2.4,-42.3806,42.93,87,22,25.29,0.1367,57.62
4,60.0,40.0,1.3,2.5,-42.3787,43.02,90,23,25.56,0.1506,57.62
4,60.0,40.0,1.4,1.0,-5.5108,5.57,12,3,25.0,0.1224,94.49
4,60.0,40.0,1.4,1.1,-6.3688,6.4,15,5,33.33,0.1442,93.63
4,60.0,40.0,1.4,1.2,-8.442,8.52,21,5,23.81,0.144,91.56
4,60.0,40.0,1.4,1.3,-14.0725,14.07,26,4,15.38,0.056,85.93
4,60.0,40.0,1.4,1.4,-13.436,13.52,26,8,30.77,0.0784,86.56
4,60.0,40.0,1.4,1.5,-17.7527,17.75,33,9,27.27,0.0809,82.25
4,60.0,40.0,1.4,1.6,-20.4972,20.55,40,12,30.0,0.0905,79.5
4,60.0,40.0,1.4,1.7,-22.7754,22.9,46,13,28.26,0.1024,77.22
4,60.0,40.0,1.4,1.8,-29.5373,29.73,54,13,24.07,0.0863,70.46
4,60.0,40.0,1.4,1.9,-33.4353,33.7,58,13,22.41,0.0909,66.56
4,60.0,40.0,1.4,2.0,-36.2253,36.56,64,14,21.88,0.0974,63.77
4,60.0,40.0,1.4,2.1,-36.8685,37.14,70,18,25.71,0.1095,63.13
4,60.0,40.0,1.4,2.2,-38.6058,38.97,75,20,26.67,0.1198,61.39
4,60.0,40.0,1.4,2.3,-42.0122,42.47,80,20,25.0,0.1241,57.99
4,60.0,40.0,1.4,2.4,-44.5843,45.14,87,22,25.29,0.1309,55.42
4,60.0,40.0,1.4,2.5,-43.9501,44.59,90,23,25.56,0.146,56.05
4,60.0,40.0,1.5,1.0,-5.7687,5.83,12,3,25.0,0.1175,94.23
4,60.0,40.0,1.5,1.1,-6.6651,6.7,15,5,33.33,0.1387,93.33
4,60.0,40.0,1.5,1.2,-11.8906,11.97,21,4,19.05,0.0481,88.11
4,60.0,40.0,1.5,1.3,-14.6474,14.65,26,4,15.38,0.0539,85.35
4,60.0,40.0,1.5,1.4,-14.011,14.09,26,8,30.77,0.0754,85.99
4,60.0,40.0,1.5,1.5,-19.4089,19.41,33,9,27.27,0.0745,80.59
4,60.0,40.0,1.5,1.6,-21.2948,21.34,40,12,30.0,0.0874,78.71
4,60.0,40.0,1.5,1.7,-23.6438,23.77,46,13,28.26,0.099,76.36
4,60.0,40.0,1.5,1.8,-30.626,30.82,54,13,24.07,0.0834,69.37
4,60.0,40.0,1.5,1.9,-34.675,34.94,58,13,22.41,0.0879,65.33
4,60.0,40.0,1.5,2.0,-37.547,37.88,64,14,21.88,0.0943,62.45
4,60.0,40.0,1.5,2.1,-38.21,38.49,70,18,25.71,0.106,61.79
4,60.0,40.0,1.5,2.2,-40.9679,41.34,75,19,25.33,0.1132,59.03
4,60.0,40.0,1.5,2.3,-43.5149,43.97,80,20,25.0,0.1204,56.49
4,60.0,40.0,1.5,2.4,-46.1557,46.71,87,22,25.29,0.127,53.84
4,60.0,40.0,1.5,2.5,-45.5215,46.16,90,23,25.56,0.1417,54.48
5,60.0,40.0,0.1,1.0,-3.1759,3.18,11,2,18.18,0.1824,96.82
5,60.0,40.0,0.1,1.1,-4.1389,4.14,14,4,28.57,0.1857,95.86
5,60.0,40.0,0.1,1.2,-6.3626,6.36,20,4,20.0,0.162,93.64
5,60.0,40.0,0.1,1.3,-8.5403,8.54,26,4,15.38,0.1507,91.46
5,60.0,40.0,0.1,1.4,-8.0407,8.04,26,6,23.08,0.1854,91.96
5,60.0,40.0,0.1,1.5,-10.5596,10.56,32,6,18.75,0.1722,89.44
5,60.0,40.0,0.1,1.6,-13.1753,13.18,39,8,20.51,0.1647,86.82
5,60.0,40.0,0.1,1.7,-17.7,17.7,47,7,14.89,0.1323,82.3
5,60.0,40.0,0.1,1.8,-21.9058,21.91,56,9,16.07,0.1242,78.09
5,60.0,40.0,0.1,1.9,-22.4758,22.48,58,9,15.52,0.1365,77.52
5,60.0,40.0,0.1,2.0,-26.7468,26.75,67,9,13.43,0.1301,73.25
5,60.0,40.0,0.1,2.1,-27.7095,27.71,72,10,13.89,0.1384,72.29
5,60.0,40.0,0.1,2.2,-29.0434,29.04,77,11,14.29,0.1455,70.96
5,60.0,40.0,0.1,2.3,-29.7756,29.78,81,11,13.58,0.1546,70.22
5,60.0,40.0,0.1,2.4,-31.7384,31.74,88,12,13.64,0.1581,68.26
5,60.0,40.0,0.1,2.5,-35.1695,35.17,94,12,12.77,0.1515,64.83
5,60.0,40.0,0.2,1.0,-3.5691,3.57,11,2,18.18,0.1657,96.43
5,60.0,40.0,0.2,1.1,-4.6088,4.61,14,4,28.57,0.17,95.39
5,60.0,40.0,0.2,1.2,-6.973,6.97,20,4,20.0,0.15,93.03
5,60.0,40.0,0.2,1.3,-9.2762,9.28,26,4,15.38,0.1405,90.72
5,60.0,40.0,0.2,1.4,-8.7765,8.78,26,6,23.08,0.1726,91.22
5,60.0,40.0,0.2,1.5,-11.4324,11.43,32,6,18.75,0.1612,88.57
5,60.0,40.0,0.2,1.6,-15.1158,15.12,39,7,17.95,0.1327,84.88
5,60.0,40.0,0.2,1.7,-16.8076,16.81,45,7,15.56,0.1384,83.19
5,60.0,40.0,0.2,1.8,-21.1791,21.18,54,9,16.67,0.1279,78.82
5,60.0,40.0,0.2,1.9,-22.3303,22.33,56,9,16.07,0.1373,77.67
5,60.0,40.0,0.2,2.0,-26.1391,26.14,65,9,13.85,0.1328,73.86
5,60.0,40.0,0.2,2.1,-27.0923,27.09,70,10,14.29,0.1411,72.91
5,60.0,40.0,0.2,2.2,-28.4339,28.43,75,11,14.67,0.1482,71.57
5,60.0,40.0,0.2,2.3,-29.1534,29.15,79,12,15.19,0.1577,70.85
5,60.0,40.0,0.2,2.4,-31.9406,31.94,86,13,15.12,0.1544,68.06
5,60.0,40.0,0.2,2.5,-37.7257,37.73,92,13,14.13,0.0977,62.27
5,60.0,40.0,0.3,1.0,-3.9624,3.96,11,2,18.18,0.1518,96.04
5,60.0,40.0,0.3,1.1,-5.0787,5.08,14,4,28.57,0.1568,94.92
5,60.0,40.0,0.3,1.2,-7.5834,7.58,20,4,20.0,0.1396,92.42
5,60.0,40.0,0.3,1.3,-10.012,10.01,26,4,15.38,0.1315,89.99
5,60.0,40.0,0.3,1.4,-9.5123,9.51,26,6,23.08,0.1614,90.49
5,60.0,40.0,0.3,1.5,-13.2429,13.24,32,5,15.62,0.1293,86.76
5,60.0,40.0,0.3,1.6,-16.1705,16.17,39,7,17.95,0.1252,83.83
5,60.0,40.0,0.3,1.7,-17.9332,17.93,45,7,15.56,0.1308,82.07
5,60.0,40.0,0.3,1.8,-23.1041,23.1,54,9,16.67,0.1185,76.9
5,60.0,40.0,0.3,1.9,-23.7415,23.74,56,9,16.07,0.1302,76.26
5,60.0,40.0,0.3,2.0,-27.6943,27.69,65,9,13.85,0.1263,72.31
5,60.0,40.0,0.3,2.1,-28.6862,28.69,70,10,14.29,0.1343,71.31
5,60.0,40.0,0.3,2.2,-30.0838,30.08,75,11,14.67,0.1412,69.92
5,60.0,40.0,0.3,2.3,-31.643,31.64,79,11,13.92,0.1434,68.36
5,60.0,40.0,0.3,2.4,-36.803,36.8,86,12,13.95,0.0901,63.2
5,60.0,40.0,0.3,2.5,-39.7238,39.72,92,13,14.13,0.0933,60.28
5,60.0,40.0,0.4,1.0,-4.3556,4.36,11,2,18.18,0.14,95.64
5,60.0,40.0,0.4,1.1,-5.5486,5.55,14,4,28.57,0.1454,94.45
5,60.0,40.0,0.4,1.2,-8.1939,8.19,20,4,20.0,0.1306,91.81
5,60.0,40.0,0.4,1.3,-10.7479,10.75,26,4,15.38,0.1236,89.25
5,60.0,40.0,0.4,1.4,-11.1859,11.19,26,5,19.23,0.1287,88.81
5,60.0,40.0,0.4,1.5,-14.1677,14.17,32,5,15.62,0.1219,85.83
5,60.0,40.0,0.4,1.6,-16.0637,16.06,38,7,18.42,0.1259,83.94
5,60.0,40.0,0.4,1.7,-18.4573,18.46,44,7,15.91,0.1276,81.54
5,60.0,40.0,0.4,1.8,-24.4715,24.47,54,9,16.67,0.1127,75.53
5,60.0,40.0,0.4,1.9,-25.1528,25.15,56,9,16.07,0.1238,74.85
5,60.0,40.0,0.4,2.0,-29.2495,29.25,65,9,13.85,0.1204,70.75
5,60.0,40.0,0.4,2.1,-30.2801,30.28,70,10,14.29,0.1281,69.72
5,60.0,40.0,0.4,2.2,-32.5378,32.54,75,10,13.33,0.129,67.46
5,60.0,40.0,0.4,2.3,-36.437,36.44,79,10,12.66,0.0814,63.56
5,60.0,40.0,0.4,2.4,-38.7026,38.7,86,12,13.95,0.0861,61.3
5,60.0,40.0,0.4,2.5,-41.2774,41.28,90,12,13.33,0.0892,58.72
5,60.0,40.0,0.5,1.0,-4.7488,4.75,11,2,18.18,0.1299,95.25
5,60.0,40.0,0.5,1.1,-6.0185,6.02,14,4,28.57,0.1356,93.98
5,60.0,40.0,0.5,1.2,-8.8043,8.8,20,4,20.0,0.1226,91.2
5,60.0,40.0,0.5,1.3,-12.4214,12.42,26,3,11.54,0.1006,87.58
5,60.0,40.0,0.5,1.4,-11.9738,11.97,26,5,19.23,0.1212,88.03
5,60.0,40.0,0.5,1.5,-15.0926,15.09,32,5,15.62,0.1153,84.91
5,60.0,40.0,0.5,1.6,-17.653,17.65,38,7,18.42,0.1159,82.35
5,60.0,40.0,0.5,1.7,-19.5598,19.56,44,7,15.91,0.1213,80.44
5,60.0,40.0,0.5,1.8,-25.8388,25.84,54,9,16.67,0.1073,74.16
5,60.0,40.0,0.5,1.9,-26.564,26.56,56,9,16.07,0.118,73.44
5,60.0,40.0,0.5,2.0,-29.628,29.63,64,9,14.06,0.119,70.37
5,60.0,40.0,0.5,2.1,-31.4805,31.48,69,9,13.04,0.1214,68.52
5,60.0,40.0,0.5,2.2,-36.0781,36.08,74,9,12.16,0.0734,63.92
5,60.0,40.0,0.5,2.3,-37.0285,37.03,78,10,12.82,0.0802,62.97
5,60.0,40.0,0.5,2.4,-39.965,39.97,84,11,13.1,0.0831,60.03
5,60.0,40.0,0.5,2.5,-43.3817,43.38,88,10,11.36,0.0654,56.62
5,60.0,40.0,0.6,1.0,-5.1421,5.14,11,2,18.18,0.1212,94.86
5,60.0,40.0,0.6,1.1,-6.4885,6.49,14,4,28.57,0.1271,93.51
5,60.0,40.0,0.6,1.2,-8.9664,8.97,19,3,15.79,0.1142,91.03
5,60.0,40.0,0.6,1.3,-11.7886,11.79,25,3,12.0,0.1054,88.21
5,60.0,40.0,0.6,1.4,-11.3061,11.31,25,5,20.0,0.1275,88.69
5,60.0,40.0,0.6,1.5,-15.1125,15.11,31,5,16.13,0.1151,84.89
5,60.0,40.0,0.6,1.6,-17.1595,17.16,37,8,21.62,0.1192,82.84
5,60.0,40.0,0.6,1.7,-19.1022,19.1,43,8,18.6,0.1255,80.9
5,60.0,40.0,0.6,1.8,-25.6113,25.61,53,10,18.87,0.1106,74.39
5,60.0,40.0,0.6,1.9,-26.3455,26.35,55,10,18.18,0.1222,73.65
5,60.0,40.0,0.6,2.0,-30.1511,30.15,62,9,14.52,0.1192,69.85
5,60.0,40.0,0.6,2.1,-33.1445,33.14,66,9,13.64,0.075,66.86
5,60.0,40.0,0.6,2.2,-36.5353,36.54,72,9,12.5,0.0726,63.46
5,60.0,40.0,0.6,2.3,-38.1221,38.12,75,10,13.33,0.0781,61.88
5,60.0,40.0,0.6,2.4,-42.5629,42.56,82,9,10.98,0.0597,57.44
5,60.0,40.0,0.6,2.5,-44.1098,44.11,86,10,11.63,0.0644,55.89
5,60.0,40.0,0.7,1.0,-5.5353,5.54,11,2,18.18,0.1136,94.46
5,60.0,40.0,0.7,1.1,-7.8959,7.9,14,3,21.43,0.1045,92.1
5,60.0,40.0,0.7,1.2,-9.5592,9.56,19,3,15.79,0.1079,90.44
5,60.0,40.0,0.7,1.3,-12.5068,12.51,25,3,12.0,0.1,87.49
5,60.0,40.0,0.7,1.4,-12.0243,12.02,25,5,20.0,0.1208,87.98
5,60.0,40.0,0.7,1.5,-15.9955,16.0,31,5,16.13,0.1095,84.0
5,60.0,40.0,0.7,1.6,-18.1214,18.12,37,8,21.62,0.1136,81.88
5,60.0,40.0,0.7,1.7,-20.135,20.14,43,8,18.6,0.1199,79.86
5,60.0,40.0,0.7,1.8,-26.909,26.91,53,10,18.87,0.1058,73.09
5,60.0,40.0,0.7,1.9,-28.4913,28.49,55,9,16.36,0.113,71.51
5,60.0,40.0,0.7,2.0,-34.7043,34.7,62,8,12.9,0.0634,65.3
5,60.0,40.0,0.7,2.1,-34.7336,34.73,66,9,13.64,0.0718,65.27
5,60.0,40.0,0.7,2.2,-38.8254,38.83,71,9,12.68,0.0686,61.17
5,60.0,40.0,0.7,2.3,-42.4211,42.42,75,8,10.67,0.0533,57.58
5,60.0,40.0,0.7,2.4,-45.0268,45.03,82,9,10.98,0.0566,54.97
5,60.0,40.0,0.7,2.5,-46.0673,46.07,86,10,11.63,0.0618,53.93
5,60.0,40.0,0.8,1.0,-6.8661,6.87,11,2,18.18,0.0937,93.13
5,60.0,40.0,0.8,1.1,-8.4179,8.42,14,3,21.43,0.0987,91.58
5,60.0,40.0,0.8,1.2,-10.152,10.15,19,3,15.79,0.1022,89.85
5,60.0,40.0,0.8,1.3,-13.225,13.23,25,3,12.0,0.0951,86.77
5,60.0,40.0,0.8,1.4,-12.7425,12.74,25,5,20.0,0.1148,87.26
5,60.0,40.0,0.8,1.5,-16.8785,16.88,31,5,16.13,0.1044,83.12
5,60.0,40.0,0.8,1.6,-19.0834,19.08,37,8,21.62,0.1085,80.92
5,60.0,40.0,0.8,1.7,-21.1678,21.17,43,8,18.6,0.1147,78.83
5,60.0,40.0,0.8,1.8,-27.5945,27.59,52,9,17.31,0.1033,72.41
5,60.0,40.0,0.8,1.9,-31.5009,31.5,54,8,14.81,0.0601,68.5
5,60.0,40.0,0.8,2.0,-33.5409,33.54,60,8,13.33,0.0655,66.46
5,60.0,40.0,0.8,2.1,-34.0758,34.08,63,9,14.29,0.0731,65.92
5,60.0,40.0,0.8,2.2,-38.371,38.37,68,9,13.24,0.0573,61.63
5,60.0,40.0,0.8,2.3,-40.7889,40.79,73,10,13.7,0.0616,59.21
5,60.0,40.0,0.8,2.4,-42.8264,42.83,80,11,13.75,0.0664,57.17
5,60.0,40.0,0.8,2.5,-43.8189,43.82,84,12,14.29,0.0728,56.18
5,60.0,40.0,0.9,1.0,-5.2819,5.28,10,2,20.0,0.1184,94.72
5,60.0,40.0,0.9,1.1,-6.8575,6.89,13,4,30.77,0.1221,93.14
5,60.0,40.0,0.9,1.2,-8.6097,8.69,18,4,22.22,0.1259,91.39
5,60.0,40.0,0.9,1.3,-11.7553,11.76,24,4,16.67,0.115,88.24
5,60.0,40.0,0.9,1.4,-11.2199,11.22,24,6,25.0,0.141,88.78
5,60.0,40.0,0.9,1.5,-14.0155,14.02,29,6,20.69,0.1362,85.98
5,60.0,40.0,0.9,1.6,-16.2191,16.22,35,9,25.71,0.139,83.78
5,60.0,40.0,0.9,1.7,-19.0984,19.1,41,9,21.95,0.1393,80.9
5,60.0,40.0,0.9,1.8,-26.581,26.58,49,9,18.37,0.0725,73.42
5,60.0,40.0,0.9,1.9,-28.8701,28.87,52,9,17.31,0.0787,71.13
5,60.0,40.0,0.9,2.0,-31.4189,31.42,57,9,15.79,0.0834,68.58
5,60.0,40.0,0.9,2.1,-33.8944,33.89,61,9,14.75,0.0713,66.11
5,60.0,40.0,0.9,2.2,-35.7219,35.72,66,11,16.67,0.0774,64.28
5,60.0,40.0,0.9,2.3,-38.1387,38.14,71,12,16.9,0.0823,61.86
5,60.0,40.0,0.9,2.4,-40.1476,40.15,78,13,16.67,0.088,59.85
5,60.0,40.0,0.9,2.5,-39.8406,39.84,81,14,17.28,0.0984,60.16
5,60.0,40.0,1.0,1.0,-5.6215,5.62,10,2,20.0,0.1121,94.38
5,60.0,40.0,1.0,1.1,-6.4687,6.5,13,4,30.77,0.1285,93.53
5,60.0,40.0,1.0,1.2,-8.2534,8.33,18,4,22.22,0.1306,91.75
5,60.0,40.0,1.0,1.3,-9.8945,9.89,23,4,17.39,0.1337,90.11
5,60.0,40.0,1.0,1.4,-9.2893,9.37,23,6,26.09,0.1655,90.71
5,60.0,40.0,1.0,1.5,-12.1251,12.15,28,7,25.0,0.1556,87.87
5,60.0,40.0,1.0,1.6,-15.142,15.21,34,10,29.41,0.1504,84.86
5,60.0,40.0,1.0,1.7,-20.3285,20.43,40,9,22.5,0.0815,79.67
5,60.0,40.0,1.0,1.8,-24.9436,25.08,48,11,22.92,0.0822,75.06
5,60.0,40.0,1.0,1.9,-27.1557,27.33,50,11,22.0,0.0903,72.84
5,60.0,40.0,1.0,2.0,-32.3418,32.56,56,9,16.07,0.0736,67.66
5,60.0,40.0,1.0,2.1,-32.3039,32.43,60,11,18.33,0.0842,67.7
5,60.0,40.0,1.0,2.2,-34.1175,34.3,65,13,20.0,0.0915,65.88
5,60.0,40.0,1.0,2.3,-36.5435,36.78,70,14,20.0,0.0971,63.46
5,60.0,40.0,1.0,2.4,-38.5341,38.83,77,15,19.48,0.1035,61.47
5,60.0,40.0,1.0,2.5,-38.1572,38.51,80,16,20.0,0.1157,61.84
5,60.0,40.0,1.1,1.0,-5.9611,5.96,10,2,20.0,0.1064,94.04
5,60.0,40.0,1.1,1.1,-6.8467,6.88,13,4,30.77,0.1223,93.15
5,60.0,40.0,1.1,1.2,-8.7022,8.78,18,4,22.22,0.1248,91.3
5,60.0,40.0,1.1,1.3,-10.4057,10.41,23,4,17.39,0.128,89.59
5,60.0,40.0,1.1,1.4,-9.8004,9.88,23,6,26.09,0.1583,90.2
5,60.0,40.0,1.1,1.5,-13.5506,13.58,28,7,25.0,0.1416,86.45
5,60.0,40.0,1.1,1.6,-18.9531,19.02,34,9,26.47,0.0691,81.05
5,60.0,40.0,1.1,1.7,-21.2449,21.35,40,9,22.5,0.0783,78.76
5,60.0,40.0,1.1,1.8,-25.9065,26.05,47,11,23.4,0.0794,74.09
5,60.0,40.0,1.1,1.9,-30.8577,31.04,50,9,18.0,0.0664,69.14
5,60.0,40.0,1.1,2.0,-33.6823,33.9,56,9,16.07,0.0709,66.32
5,60.0,40.0,1.1,2.1,-33.6444,33.77,60,11,18.33,0.0811,66.36
5,60.0,40.0,1.1,2.2,-35.5141,35.69,65,13,20.0,0.0882,64.49
5,60.0,40.0,1.1,2.3,-38.0191,38.26,70,14,20.0,0.0937,61.98
5,60.0,40.0,1.1,2.4,-40.0614,40.36,77,15,19.48,0.1,59.94
5,60.0,40.0,1.1,2.5,-39.6845,40.04,80,16,20.0,0.1118,60.32
5,60.0,40.0,1.2,1.0,-6.3008,6.3,10,2,20.0,0.1013,93.7
5,60.0,40.0,1.2,1.1,-7.2247,7.25,13,4,30.77,0.1166,92.78
5,60.0,40.0,1.2,1.2,-9.1511,9.23,18,4,22.22,0.1194,90.85
5,60.0,40.0,1.2,1.3,-10.9168,10.92,23,4,17.39,0.1227,89.08
5,60.0,40.0,1.2,1.4,-11.1158,11.2,23,6,26.09,0.1422,88.88
5,60.0,40.0,1.2,1.5,-17.2831,17.31,28,6,21.43,0.0585,82.72
5,60.0,40.0,1.2,1.6,-18.1903,18.25,33,9,27.27,0.0718,81.81
5,60.0,40.0,1.2,1.7,-20.5265,20.63,39,9,23.08,0.0808,79.47
5,60.0,40.0,1.2,1.8,-27.8569,28.0,46,9,19.57,0.0613,72.14
5,60.0,40.0,1.2,1.9,-30.4285,30.61,49,9,18.37,0.0672,69.57
5,60.0,40.0,1.2,2.0,-33.3087,33.53,55,9,16.36,0.0716,66.69
5,60.0,40.0,1.2,2.1,-33.2443,33.37,59,12,20.34,0.0822,66.76
5,60.0,40.0,1.2,2.2,-35.1436,35.32,64,14,21.88,0.0898,64.86
5,60.0,40.0,1.2,2.3,-37.7012,37.94,69,15,21.74,0.0956,62.3
5,60.0,40.0,1.2,2.4,-39.7686,40.07,76,16,21.05,0.1024,60.23
